90261, 3.59991e+00, -1.74438e+01
58962, 2.11580e+00, -1.62954e+01
78556, 1.65178e+01, -9.86389e-01
73444, 2.13895e+01, 1.10619e+01
77637, 2.57018e+01, 5.48855e+00
118141, 4.12865e+00, -1.02676e+01
25209, -3.03053e+00, 1.44086e+01
89952, 1.61066e+00, -1.19361e+01
59696, 2.28671e+01, 9.68818e+00
75023, 2.37755e+01, 7.31007e+00
71844, 1.71392e+00, 1.35691e+01
109795, -7.04053e+00, 8.16724e+00
34410, -3.43464e+00, 2.50118e+00
70182, 1.81985e+01, 1.82684e-01
34028, 7.73597e+00, -1.10157e+01
114761, 2.47922e+00, -1.34303e+01
58145, 2.59380e+01, 6.10902e+00
61802, 3.07812e+00, -1.70082e+01
110454, -4.62585e+00, 7.85269e+00
76226, 6.30370e+00, -5.58264e+00
76394, -9.85968e+00, 3.63493e+00
103773, 4.46212e+00, -8.79835e+00
10225, 7.63843e+00, -6.26476e+00
89881, 3.07470e+00, 1.79519e+01
87443, -1.43208e+01, 1.99098e+00
52564, 9.33289e+00, -9.36263e+00
50834, -2.51599e-01, 1.55176e+01
69780, 2.49222e+01, 2.74176e+00
24682, 1.68710e-01, -1.50089e+00
35318, 2.66768e+00, -1.08887e+01
107708, 7.22982e+00, -9.32442e+00
85320, 5.48738e+00, -7.73018e+00
55592, 3.01448e+00, -1.69514e+01
53982, -7.45756e+00, 8.40290e+00
33220, 2.00007e+01, 4.25602e+00
90896, -1.95737e+01, 7.26046e+00
58153, 2.82368e+01, -1.87000e+00
63918, 2.30927e+01, 1.03297e+00
83301, -3.08818e+00, 1.51954e+01
18612, -1.17681e+01, -8.51833e+00
103990, -9.59485e+00, 7.46824e+00
89733, 1.80702e+01, -1.83454e+00
105083, -3.90376e+00, 2.37846e+00
87101, 2.80645e+01, 2.81935e+00
115792, -4.58870e+00, 1.44895e+01
54043, 2.89332e+01, 4.77023e-01
100394, 2.01448e+01, 4.05225e+00
54469, 2.04581e+01, 7.62154e+00
105790, 1.35206e+01, -1.14581e+00
34254, -8.07679e+00, 1.16065e+00
9818, 4.96141e+00, 2.90523e+00
82062, 1.63750e+00, -1.17681e+01
13315, -3.27023e+00, 2.38303e+00
56664, 1.86503e+00, 1.40336e+01
5264, -2.67780e+00, 3.43824e+00
114584, -6.84954e+00, 1.45246e+01
77536, -9.66481e+00, 4.56664e+00
99799, -1.55762e+00, -9.62734e+00
1931, -2.03563e+01, 3.26195e+00
114615, -2.43029e+01, -3.67675e+00
28044, 4.03234e+00, -7.26099e+00
18164, -1.04667e+00, 1.75004e+01
89076, -1.63743e+01, -8.22358e-01
34285, 1.67815e+00, -1.63102e+01
59490, 2.47897e+01, 9.91397e+00
18331, -3.71731e+00, 9.37155e+00
101346, 3.19784e+00, -1.23699e+01
103881, 2.54897e-01, 1.50502e+01
9471, 2.62331e+00, -2.60498e+00
51028, 1.68418e+00, 1.45295e+01
14561, -1.44123e+01, 8.88438e+00
79073, -7.49405e+00, 1.12893e+01
117961, -1.55434e+00, 3.16244e+00
92880, -3.22760e+00, -9.50204e+00
25528, 2.35079e+01, 5.58653e+00
47048, 1.12826e+00, 1.48375e+01
85474, 9.86624e+00, -9.20718e+00
59699, 2.67008e+01, 2.23869e-01
22162, -1.79714e+01, -2.49259e+00
67371, -1.84898e+01, 9.41913e+00
28369, -1.57489e+00, 1.69296e+01
55278, -1.84298e+01, 6.07539e+00
15158, -1.03402e+01, 2.93559e+00
2057, 5.64280e-01, -3.07037e+00
92973, 1.87242e+01, -3.90648e+00
44927, 1.91461e+01, -1.61615e+00
114590, -1.76353e+01, 8.59301e+00
1877, 6.56872e+00, -7.73918e+00
4830, -1.39498e+01, 7.04447e+00
57216, 1.15329e+00, -1.10594e+01
91471, 4.27025e+00, 3.62441e+00
56845, 9.41042e+00, -1.96450e+00
92864, -1.14752e+01, 3.04163e+00
113677, -9.97181e-01, -3.15829e+00
16492, 2.76739e+01, -2.29601e+00
105541, 9.32701e-01, -3.26498e+00
16391, 5.43698e+00, -1.51900e+00
75487, 2.29191e+00, 1.44104e+01
107607, 2.71104e+01, -3.12893e-02
68468, -1.60932e+01, 9.04648e-01
83241, -5.59496e+00, -6.90377e+00
44915, -1.58711e+01, 3.92940e+00
97213, -1.35007e+01, 8.39656e+00
98565, -1.05622e+00, 1.52677e+01
99174, -1.98774e+01, -2.14727e+00
67784, -2.38768e+01, -2.47616e+00
111517, 1.87939e+01, -2.33388e+00
71470, 4.63801e+00, -1.13343e+01
21839, -2.76283e-01, -9.50312e+00
106951, -4.42219e-01, -2.67494e+00
3734, -3.55467e+00, 1.06588e+01
114333, -1.42910e+01, 1.57727e+00
52247, 9.17803e+00, -9.35868e+00
77439, 2.47185e+01, -5.94186e-01
42612, -1.36142e+01, -1.32976e+01
80722, -2.98262e+00, 2.09314e+00
92288, 1.14187e+01, -2.78635e+00
55805, 2.61201e+01, 4.14944e+00
27910, -5.62137e+00, -1.18274e+01
113688, -1.36047e+01, -1.29311e+01
89036, -1.43522e+01, -1.19365e+01
