90261, 1.89977e+01, -7.14028e+00
58962, 9.62469e+00, -7.74225e+00
78556, 9.91605e+00, 3.85285e+00
73444, 1.52919e+01, -6.78326e+00
77637, 1.98817e+01, -4.76662e+00
118141, 3.95332e+00, -6.33186e+00
89952, 6.23319e+00, -6.48076e+00
59696, 1.57996e+01, -5.74881e+00
109795, -3.28910e+00, 1.21727e+00
34410, 1.05490e+00, -2.97119e+00
70182, 1.53586e+01, -1.31474e+00
34028, -2.71614e-01, 1.21911e+00
58145, 2.07648e+01, -6.11913e+00
61802, 1.95079e+01, -7.05027e+00
110454, 4.26139e-01, -5.49664e+00
76226, 8.06328e+00, -6.31343e+00
76394, -7.70451e+00, 2.28272e+00
103773, 2.19028e+00, -3.90903e+00
89881, 3.91044e-01, -1.01611e+01
87443, -9.40992e+00, 7.01209e-01
69780, 1.75692e+01, -2.74858e+00
24682, 2.19025e+00, -3.27380e+00
35318, 6.95542e+00, -6.42089e+00
107708, 5.49097e+00, -6.76036e+00
85320, -2.55245e-01, 5.62575e-01
55592, 1.90490e+01, -6.96637e+00
53982, -1.40857e+01, 6.58285e+00
90896, -1.82017e+01, 4.79842e+00
58153, 1.88467e+01, -1.80067e+00
63918, 1.76596e+01, -1.67009e+00
18612, -3.65946e+00, -2.19205e+00
103990, -1.42958e+01, 5.89737e+00
89733, 1.48686e+01, -4.36014e-01
87101, 2.11290e+01, -7.00116e+00
54043, 1.84037e+01, 2.82221e-01
54469, 1.11960e+01, 4.86335e-01
105790, 9.07249e+00, 3.58892e+00
34254, -7.12612e+00, 2.75537e+00
9818, 2.52405e+00, 4.63075e+00
82062, 6.87645e+00, -6.81834e+00
13315, 1.26545e+00, -3.01382e+00
5264, -1.09883e+01, 8.59464e+00
114584, -2.89946e+00, -6.03824e+00
77536, -9.69110e+00, 3.84646e+00
99799, 2.75710e+00, -4.19931e+00
1931, -2.08255e+01, 3.95037e+00
114615, -1.07486e+01, -4.15333e+00
28044, -1.04321e+00, 6.62196e-01
89076, -1.14201e+01, 1.20246e+00
34285, 9.79221e+00, -7.83496e+00
59490, 2.19841e+01, -6.55138e+00
101346, 7.28803e+00, -7.08723e+00
9471, 3.06497e-01, 4.44513e+00
51028, 7.85658e+00, -7.84586e+00
14561, -1.90395e+01, 6.81536e+00
79073, -1.14149e+01, 9.96266e-02
117961, -1.07823e+01, 8.45609e+00
92880, -3.04678e+00, 2.68757e-01
59699, 1.87441e+01, -2.91404e+00
22162, -1.18388e+01, -8.83250e-01
67371, -1.89136e+01, 6.26586e+00
55278, -1.84967e+01, 4.33683e+00
15158, -7.69349e+00, 1.50398e+00
2057, 1.27136e-01, -7.71234e-01
92973, 1.52569e+01, -3.20881e-01
44927, 8.54979e+00, 5.47345e+00
114590, -1.75040e+01, 5.95851e+00
1877, 3.31881e+00, -7.37099e-01
4830, -1.41622e+01, 4.95955e+00
57216, 4.13065e+00, -4.72259e+00
56845, 8.86245e+00, 1.68142e+00
92864, -1.16746e+01, 2.16846e+00
113677, -1.85535e+00, -8.26365e-01
16492, 1.75174e+01, 6.09006e-01
105541, 5.00948e-01, -8.73335e-01
16391, 2.04702e+00, 5.04503e+00
107607, 1.92019e+01, -3.13828e+00
68468, -1.27065e+01, 1.95339e+00
83241, -2.24294e+00, -2.31637e+00
44915, -1.51242e+01, 3.99312e+00
97213, -1.65199e+01, 5.33255e+00
99174, -1.63350e+01, 1.08062e+00
111517, 1.13291e+01, 3.26750e+00
71470, 7.67074e+00, -6.76293e+00
21839, -1.37631e+00, -1.16189e+00
106951, 1.00269e+00, -1.98904e+00
3734, -5.76913e+00, 2.70177e+00
114333, -1.11153e+01, 2.23132e+00
52247, 5.35826e+00, -7.38461e+00
77439, 1.79410e+01, -2.20039e+00
42612, -8.34140e+00, -1.79900e+00
80722, 1.21604e+00, -2.91394e+00
92288, 7.11402e+00, 3.58137e+00
55805, 2.03289e+01, -5.81206e+00
27910, -7.11754e+00, -4.95632e+00
113688, -7.48268e+00, -2.87731e+00
89036, -8.84010e+00, -2.16392e+00
99551, 4.09643e+00, 1.67758e+00
44319, -1.27760e+01, 7.91960e+00
78917, 2.12817e+01, -6.27755e+00
26273, 5.80233e+00, -2.69583e+00
56336, 4.77333e+00, -5.70742e+00
83867, -4.07185e-01, -7.23220e+00
69645, -1.09051e+01, -5.85532e-01
36849, 1.82265e+01, -5.13287e+00
104922, -1.20125e+01, 3.23054e-01
33582, 1.65146e+01, -1.54697e+00
61971, 8.03210e+00, -6.01506e+00
6949, 1.48213e+01, 1.02468e+00
81952, -1.91158e+01, 7.74725e+00
71019, 1.17565e+01, 3.17435e+00
32649, 9.75648e+00, 4.17177e+00
13341, -1.07649e+01, 2.54433e+00
45514, 9.31125e+00, 4.06435e+00
33642, 4.58638e+00, 2.16504e+00
31030, 6.94162e+00, -3.53192e+00
97024, 8.68961e+00, 4.09142e+00
109266, 5.41309e+00, -2.11702e+00
14016, 8.06630e+00, 5.10767e+00
106678, -2.29006e-02, 4.09354e+00
38750, 1.22274e+01, 2.58219e+00
64444, 1.32427e+01, -9.71661e-01
94678, 4.55559e+00, 3.53490e+00
104766, -8.63908e-01, -5.03384e+00
53122, 1.63571e+01, 1.49647e+00
84781, 8.06993e+00, 2.87912e+00
88631, -1.75377e+01, 1.69961e+00
84803, 1.11526e+01, 2.61715e+00
51938, 1.62257e+01, 2.29393e+00
80423, 1.81646e+01, -2.22017e+00
40794, 1.03909e+01, 2.83595e+00
8758, -1.02839e+01, 3.34757e-01
91095, 4.62123e+00, 1.98874e+00
87539, 2.01208e+01, -3.99691e+00
56389, -6.66968e+00, -2.22750e+00
83489, 8.79586e+00, 2.38486e+00
108288, 3.20060e+00, -3.93556e+00
109086, -1.01669e+01, 1.54490e+00
17987, 1.56267e+01, 8.89957e-01
51614, -1.48704e+01, 6.22842e+00
108068, 1.22666e+01, 3.32514e+00
104672, -7.14601e+00, 1.42555e+00
80, 1.55520e+01, -1.19111e+00
114743, 4.56299e+00, 4.03742e+00
41471, -7.98067e+00, 1.87069e+00
100942, -1.31711e+01, 1.49322e+00
102200, 5.82761e+00, -5.68418e+00
83562, 7.75963e+00, 3.78773e+00
109650, -2.54972e+00, -6.46586e+00
111312, 2.88200e+00, -1.14386e+00
107857, 1.99331e+01, -2.40527e+00
9316, -1.28137e+01, 8.66084e+00
86516, 1.73060e-01, -4.94716e+00
89589, -7.05771e+00, -1.27356e+00
109207, -1.20566e+01, 6.67559e+00
117364, -6.71986e+00, -7.49002e-01
13848, -1.44999e+01, 8.73940e+00
12381, 1.22161e-01, -6.19635e+00
38782, -1.58303e+00, 2.09823e+00
47588, 1.09323e+01, 1.93413e+00
81461, 1.65606e+01, 1.07027e+00
39911, 1.91955e+01, -4.20477e+00
76899, -1.34888e+00, -2.20565e+00
58843, 1.99256e+01, -4.52201e+00
50907, -1.98253e+01, 6.54385e+00
114576, -1.22401e+01, 4.65840e+00
58517, -1.47500e+01, 2.69924e+00
22278, -1.54370e+01, 2.85520e+00
110102, 3.68730e+00, -2.00357e+00
114450, -7.84403e+00, 7.26151e-01
10483, -7.89842e+00, 3.05088e-01
56868, 1.14273e+01, 1.31568e+00
92781, 1.60340e+01, -5.22222e+00
115286, -2.06114e+00, 7.50350e-01
768, -9.22579e+00, 3.10202e+00
89105, -1.23166e+01, -1.76667e+00
46888, -5.63950e+00, 1.82531e+00
103572, 1.71676e+01, -2.19493e+00
114709, 7.57480e-01, -5.64485e+00
110028, -1.82014e+01, 3.12849e+00
81749, 1.18545e+01, 3.85389e+00
54924, 1.99535e+01, -3.18869e+00
49988, 7.33751e-01, -9.90415e+00
60288, -1.58686e+01, -4.09351e-01
15940, 1.26394e+01, 1.04009e+00
51078, -1.78544e+01, 6.58183e+00
20489, -1.96159e+01, 4.59612e+00
102548, -2.05688e+00, -6.63597e+00
93889, -1.81806e+01, 5.19289e+00
54779, 1.19735e+01, 1.99715e+00
112243, 4.40013e+00, 3.16822e+00
50941, 1.94775e+01, -2.42032e+00
81603, -5.46688e+00, -8.07418e-01
96881, -1.33474e+01, 1.82582e+00
98532, 2.05271e+01, -6.48236e+00
5700, -8.51966e+00, -1.07752e+00
45733, 8.20193e+00, -4.22382e+00
1746, 1.50658e+01, 1.76470e+00
27128, 1.96005e+01, -4.51036e+00
87841, -1.49158e+01, 3.32275e+00
105521, -1.74016e+01, 5.49713e+00
104152, -1.52126e+01, 4.93443e+00
56004, -1.26798e+01, 8.23794e+00
22824, -1.34264e+00, 1.52313e-02
5817, 5.76392e+00, 4.98574e+00
101857, -8.00610e+00, -3.31826e-01
30439, 1.77902e+01, -2.09758e-01
115861, -1.53561e+01, 8.71371e+00
117627, 6.20944e+00, -2.08225e+00
23383, 5.53736e+00, 3.00225e+00
90442, 1.38014e+01, 5.90406e-01
106701, -1.28257e+01, -1.78161e+00
24722, 8.75457e+00, 3.48784e+00
102046, 2.07515e+01, -5.67243e+00
113386, -5.25111e+00, 2.41654e-01
114040, 6.15218e-01, 5.45267e+00
52325, -5.09453e+00, -3.76248e-01
56557, -5.19162e+00, -1.84728e+00
13366, 1.82269e+01, -2.52396e+00
4892, 9.22866e-01, -4.43745e+00
50713, -3.84234e+00, -3.64285e+00
74831, 1.46416e+01, -1.53769e+00
89207, -1.20064e+01, -2.43968e+00
67863, 1.97498e+01, -2.84339e+00
113777, 8.94917e+00, 4.32704e+00
3182, 1.02274e+01, 3.78891e+00
7091, -1.00735e+01, 5.55188e+00
35148, -1.96397e+00, -3.05729e+00
115917, 6.50516e+00, -6.98042e+00
70140, 1.68095e+01, -2.21360e+00
7080, -2.06359e+01, 5.64659e+00
64673, -8.81911e+00, 2.05617e+00
2909, 4.80087e+00, 4.36179e+00
79792, -1.16946e+01, 3.59761e+00
102838, 1.09985e+01, 3.47846e+00
113113, -7.20755e+00, -2.45517e+00
104560, 7.29834e+00, -5.77725e+00
10694, -1.26287e+01, 4.60426e+00
102762, -8.88985e+00, 8.20906e-01
87533, -3.71061e+00, -1.61442e-01
95262, 1.40108e+01, 1.40015e-01
74079, 1.83688e+01, -4.96344e+00
89583, 1.18421e+01, 3.51439e+00
78425, -1.47181e+00, 1.44106e+00
81269, -1.91514e+01, 3.55265e+00
42889, 1.00260e+01, 2.48609e+00
103692, -1.77750e+01, 7.26701e+00
13350, -1.16749e+00, -2.69453e+00
34212, -8.12945e+00, 1.77129e+00
113543, 7.46624e+00, 1.37427e+00
