HD29428   , -1.07350e+01, 6.85590e+00
HD29428   , -1.03835e+01, 6.75152e+00
HD29428   , -9.86050e+00, 6.68307e+00
HD29428   , -9.04846e+00, 6.60354e+00
HD29428   , -4.51033e+00, -5.45532e+00
HD29428   , -2.94143e+00, -4.32126e+00
HD29428   , -2.65793e+00, -4.50352e+00
HD29428   , -1.04527e+01, 6.77649e+00
HD29428   , -1.08091e+01, 6.88608e+00
HD29428   , -2.00959e+00, -2.40397e+00
HD29428   , -9.98534e+00, 6.71025e+00
HD29428   , -1.01136e+01, 6.68805e+00
HD29428   , -2.82542e+00, -5.57912e+00
HD29428   , -5.49681e+00, -7.43306e+00
HD29428   , -1.03833e+01, 6.75950e+00
HD29428   , -5.55812e+00, -7.32478e+00
HD29428   , -1.05711e+01, 6.79881e+00
HD29428   , -2.26322e+00, -3.52005e+00
HD29428   , -1.07640e+01, 6.86504e+00
HD29428   , -1.03813e+01, 6.75211e+00
HD29428   , -1.08036e+01, 6.88144e+00
HD29428   , -1.07098e+01, 6.83598e+00
HD29428   , -1.05756e+01, 6.79566e+00
HD29428   , -1.04514e+01, 6.77080e+00
HD29428   , -1.07620e+01, 6.85730e+00
HD29428   , -1.02193e+01, 6.71660e+00
HD29428   , -1.04019e+01, 6.77728e+00
HD29428   , -1.07663e+01, 6.86197e+00
HD29428   , -1.03914e+01, 6.74017e+00
HD29428   , -1.05104e+01, 6.77386e+00
HD29428   , -2.74608e+00, -4.24703e+00
HD29428   , -8.83247e+00, 6.54027e+00
HD29428   , -1.07424e+01, 6.85269e+00
HD29428   , -1.04423e+01, 6.77214e+00
HD29428   , -1.03033e+01, 6.75226e+00
HD29428   , -1.07864e+01, 6.87692e+00
HD29428   , -1.06478e+01, 6.81328e+00
HD29428   , -5.55156e+00, -7.40043e+00
HD29428   , -2.78680e+00, -4.19296e+00
HD29428   , -1.01210e+01, 6.70989e+00
HD29428   , -1.05761e+01, 6.79185e+00
HD29428   , -1.07314e+01, 6.84258e+00
HD29428   , -5.52033e+00, -7.42854e+00
HD29428   , -1.07012e+01, 6.84288e+00
HD29428   , -1.01688e+01, 6.73229e+00
HD29428   , -4.59788e+00, -3.19551e+00
HD29428   , -2.93931e+00, -3.04685e+00
HD29428   , -1.06544e+01, 6.81596e+00
HD29428   , -3.77267e+00, -3.64711e+00
HD29428   , -1.00425e+01, 6.69815e+00
HD55693   , -1.58756e+01, 5.01340e+00
HD55693   , -1.61865e+01, 4.88535e+00
HD55693   , -1.61112e+01, 4.93002e+00
HD55693   , -1.60782e+01, 4.91800e+00
HD55693   , -1.61706e+01, 4.85438e+00
HD55693   , -1.63897e+01, 4.82109e+00
HD55693   , -1.60887e+01, 4.90061e+00
HD55693   , -1.57914e+01, 5.06288e+00
HD55693   , -1.66196e+01, 4.84486e+00
HD55693   , -1.60595e+01, 4.94880e+00
HD55693   , -1.61718e+01, 4.85679e+00
HD55693   , -1.62655e+01, 4.92169e+00
HD55693   , -1.61579e+01, 4.92187e+00
HD55693   , -1.60949e+01, 4.94214e+00
HD55693   , -1.61614e+01, 4.88918e+00
HD55693   , -1.62475e+01, 4.67749e+00
HD55693   , -1.61917e+01, 4.85387e+00
HD55693   , -1.64666e+01, 4.91267e+00
HD55693   , -1.62053e+01, 4.80171e+00
HD55693   , -1.61256e+01, 4.87282e+00
HD55693   , -1.84805e+01, 4.87242e+00
HD55693   , -1.63298e+01, 4.83064e+00
HD55693   , -1.63989e+01, 4.90056e+00
HD55693   , -1.61504e+01, 4.87830e+00
HD55693   , -1.58176e+01, 5.02872e+00
HD55693   , -1.61314e+01, 4.79401e+00
HD55693   , -1.62177e+01, 4.80339e+00
HD55693   , -1.67018e+01, 4.81610e+00
HD55693   , -1.60169e+01, 4.94970e+00
HD55693   , -1.59968e+01, 4.94842e+00
HD55693   , -1.60828e+01, 4.93504e+00
HD55693   , -1.62302e+01, 4.76097e+00
HD55693   , -1.63803e+01, 4.93449e+00
HD55693   , -1.58375e+01, 5.01143e+00
HD55693   , -1.61897e+01, 4.77547e+00
HD55693   , -1.60654e+01, 4.92953e+00
HD55693   , -1.59969e+01, 4.96779e+00
HD55693   , -1.58312e+01, 5.01713e+00
HD55693   , -1.64176e+01, 4.89424e+00
HD55693   , -1.64574e+01, 4.88690e+00
HD55693   , -1.61928e+01, 4.86081e+00
HD55693   , -1.62642e+01, 4.83206e+00
HD55693   , -1.63730e+01, 4.84193e+00
HD55693   , -1.63404e+01, 4.62733e+00
HD55693   , -1.59896e+01, 4.96268e+00
HD55693   , -1.64048e+01, 4.89662e+00
HD55693   , -1.61457e+01, 4.83915e+00
HD55693   , -1.61896e+01, 4.81253e+00
HD55693   , -1.63730e+01, 4.91705e+00
HD55693   , -1.58852e+01, 4.99734e+00
BD-131161 , -1.07924e+01, 6.81980e+00
BD-131161 , -1.07794e+01, 6.72532e+00
BD-131161 , -1.08405e+01, 6.67799e+00
BD-131161 , -1.07843e+01, 6.82702e+00
BD-131161 , -1.19046e+01, -5.16067e+00
BD-131161 , -1.07939e+01, 6.80191e+00
BD-131161 , -1.07474e+01, 6.79267e+00
BD-131161 , -1.24472e+01, 3.77732e+00
BD-131161 , -1.11341e+01, 6.34219e+00
BD-131161 , -1.13254e+01, 6.29973e+00
BD-131161 , -1.13285e+01, 6.36587e+00
BD-131161 , -1.14192e+01, 6.25412e+00
BD-131161 , -1.23457e+01, -3.96824e+00
BD-131161 , -1.07998e+01, 6.82656e+00
BD-131161 , -1.19333e+01, 5.80250e+00
BD-131161 , -1.17288e+01, 5.98798e+00
BD-131161 , -1.18611e+01, 4.13430e+00
BD-131161 , -1.08091e+01, 6.84726e+00
BD-131161 , -1.08037e+01, 6.85160e+00
BD-131161 , -1.20399e+01, 5.82371e+00
BD-131161 , -1.09679e+01, -4.24298e+00
BD-131161 , -1.09622e+01, 6.56859e+00
BD-131161 , -1.06742e+01, -1.15398e+00
BD-131161 , -1.17060e+01, 6.00829e+00
BD-131161 , -1.07918e+01, 6.83532e+00
BD-131161 , -1.36882e+01, -4.35273e+00
BD-131161 , -1.29500e+01, 3.16688e+00
BD-131161 , -1.34339e+01, -4.50871e+00
BD-131161 , -1.18738e+01, -4.85256e+00
BD-131161 , -1.21988e+01, 5.54542e+00
BD-131161 , -1.21544e+01, 3.33729e+00
BD-131161 , -1.15261e+01, 2.21347e+00
BD-131161 , -1.23825e+01, 3.53127e+00
BD-131161 , -1.37835e+01, -4.37850e+00
BD-131161 , -1.34649e+01, -4.44861e+00
BD-131161 , -1.08018e+01, 6.84577e+00
BD-131161 , -1.07738e+01, 6.75267e+00
BD-131161 , -1.17706e+01, 4.51621e+00
BD-131161 , -1.18825e+01, 3.80284e+00
BD-131161 , -1.08028e+01, 6.74696e+00
BD-131161 , -1.14355e+01, -5.06325e+00
BD-131161 , -1.21633e+01, 5.60362e+00
BD-131161 , -1.21918e+01, 5.16402e+00
BD-131161 , -1.07498e+01, 6.81090e+00
BD-131161 , -1.19751e+01, -1.73570e+00
BD-131161 , -1.14070e+01, -1.88817e+00
BD-131161 , -1.08175e+01, 6.85091e+00
BD-131161 , -1.08056e+01, 6.83712e+00
BD-131161 , -1.34549e+01, -4.37129e+00
BD-131161 , -1.20984e+01, 5.71847e+00
HD212231  , 1.88912e+01, 7.65400e+00
HD212231  , 1.88157e+01, 7.72714e+00
HD212231  , 1.89379e+01, 7.66885e+00
HD212231  , 1.88473e+01, 7.78481e+00
HD212231  , 1.89493e+01, 7.45931e+00
HD212231  , 1.88427e+01, 7.78980e+00
HD212231  , 1.88674e+01, 7.74544e+00
HD212231  , 1.88807e+01, 7.73636e+00
HD212231  , 1.88767e+01, 7.74307e+00
HD212231  , 1.87925e+01, 7.78177e+00
HD212231  , 1.87985e+01, 7.82086e+00
HD212231  , 1.87802e+01, 7.80444e+00
HD212231  , 1.88069e+01, 7.86195e+00
HD212231  , 1.90065e+01, 7.62518e+00
HD212231  , 1.87691e+01, 7.85747e+00
HD212231  , 1.88289e+01, 7.78867e+00
HD212231  , 1.88589e+01, 7.79145e+00
HD212231  , 1.88444e+01, 7.81882e+00
HD212231  , 1.89085e+01, 7.76952e+00
HD212231  , 1.88199e+01, 7.79409e+00
HD212231  , 1.87519e+01, 7.79849e+00
HD212231  , 1.88339e+01, 7.77265e+00
HD212231  , 1.89245e+01, 7.60528e+00
HD212231  , 1.89795e+01, 7.64292e+00
HD212231  , 1.88768e+01, 7.73117e+00
HD212231  , 1.87799e+01, 7.85032e+00
HD212231  , 1.88059e+01, 7.70960e+00
HD212231  , 1.88754e+01, 7.78217e+00
HD212231  , 1.88291e+01, 7.82240e+00
HD212231  , 1.89754e+01, 7.64712e+00
HD212231  , 1.88436e+01, 7.80128e+00
HD212231  , 1.88208e+01, 7.84124e+00
HD212231  , 1.89028e+01, 7.62369e+00
HD212231  , 1.88725e+01, 7.74722e+00
HD212231  , 1.88706e+01, 7.72694e+00
HD212231  , 1.88045e+01, 7.80885e+00
HD212231  , 1.87189e+01, 7.85586e+00
HD212231  , 1.90256e+01, 7.41780e+00
HD212231  , 1.88553e+01, 7.78850e+00
HD212231  , 1.88272e+01, 7.81711e+00
HD212231  , 1.88718e+01, 7.69952e+00
HD212231  , 1.89243e+01, 7.71767e+00
HD212231  , 1.88280e+01, 7.82276e+00
HD212231  , 1.88675e+01, 7.75659e+00
HD212231  , 1.89529e+01, 7.72154e+00
HD212231  , 1.88326e+01, 7.82968e+00
HD212231  , 1.88393e+01, 7.78097e+00
HD212231  , 1.88646e+01, 7.72956e+00
HD212231  , 1.89059e+01, 7.75687e+00
HD212231  , 1.88438e+01, 7.67451e+00
HD131653  , 3.30771e+01, 6.66238e+00
HD131653  , 3.30573e+01, 6.37225e+00
HD131653  , 3.30532e+01, 6.72463e+00
HD131653  , 3.29142e+01, 6.84858e+00
HD131653  , 3.29532e+01, 6.82857e+00
HD131653  , 3.30796e+01, 6.77896e+00
HD131653  , 3.29397e+01, 6.89868e+00
HD131653  , 3.31489e+01, 6.74541e+00
HD131653  , 3.28833e+01, 6.85137e+00
HD131653  , 3.28965e+01, 6.95460e+00
HD131653  , 3.28782e+01, 6.78413e+00
HD131653  , 3.29707e+01, 6.77862e+00
HD131653  , 3.29816e+01, 6.89174e+00
HD131653  , 3.29392e+01, 6.88342e+00
HD131653  , 3.29264e+01, 6.90294e+00
HD131653  , 3.29803e+01, 6.86333e+00
HD131653  , 3.30183e+01, 6.84951e+00
HD131653  , 3.29744e+01, 6.83965e+00
HD131653  , 3.30128e+01, 6.78890e+00
HD131653  , 3.29818e+01, 6.65910e+00
HD131653  , 3.29713e+01, 6.83423e+00
HD131653  , 3.30914e+01, 6.66520e+00
HD131653  , 3.29780e+01, 6.87827e+00
HD131653  , 3.30402e+01, 6.84627e+00
HD131653  , 3.29439e+01, 6.91130e+00
HD131653  , 3.29169e+01, 6.76646e+00
HD131653  , 3.29824e+01, 6.89877e+00
HD131653  , 3.30415e+01, 6.73915e+00
HD131653  , 3.29859e+01, 6.83493e+00
HD131653  , 3.30305e+01, 6.81833e+00
HD131653  , 3.30570e+01, 6.74804e+00
HD131653  , 3.29856e+01, 6.87447e+00
HD131653  , 3.29730e+01, 6.87371e+00
HD131653  , 3.29247e+01, 6.90488e+00
HD131653  , 3.31611e+01, 6.65317e+00
HD131653  , 3.29420e+01, 6.88267e+00
HD131653  , 3.30091e+01, 6.81216e+00
HD131653  , 3.29333e+01, 6.95894e+00
HD131653  , 3.29850e+01, 6.84029e+00
HD131653  , 3.30696e+01, 6.74017e+00
HD131653  , 3.29926e+01, 6.85914e+00
HD131653  , 3.32104e+01, 6.55957e+00
HD131653  , 3.29852e+01, 6.88485e+00
HD131653  , 3.29743e+01, 6.69032e+00
HD131653  , 3.29428e+01, 6.77015e+00
HD131653  , 3.27940e+01, 6.91528e+00
HD131653  , 3.30063e+01, 6.86267e+00
HD131653  , 3.29671e+01, 6.86474e+00
HD131653  , 3.30051e+01, 6.85684e+00
HD131653  , 3.29706e+01, 6.80193e+00
HD76440   , -1.03061e+01, 6.59143e+00
HD76440   , -1.05497e+01, 6.76241e+00
HD76440   , -1.07001e+01, 6.80000e+00
HD76440   , -9.81722e+00, 6.51726e+00
HD76440   , -9.95920e+00, 6.54927e+00
HD76440   , -1.07036e+01, 6.80900e+00
HD76440   , -1.06794e+01, 6.80912e+00
HD76440   , -7.66318e+00, 1.77910e+00
HD76440   , -1.05767e+01, 6.76300e+00
HD76440   , -1.05051e+01, 6.72055e+00
HD76440   , -1.00419e+01, 6.59395e+00
HD76440   , -1.04895e+01, 6.75483e+00
HD76440   , -8.16100e+00, 4.38715e+00
HD76440   , -1.05125e+01, 6.74994e+00
HD76440   , -1.05541e+01, 6.74708e+00
HD76440   , -6.07871e+00, -3.76626e+00
HD76440   , -1.06026e+01, 6.62516e+00
HD76440   , -7.03525e+00, 7.66788e-01
HD76440   , -1.06809e+01, 6.80384e+00
HD76440   , -7.81556e+00, 2.35016e+00
HD76440   , -1.05871e+01, 6.76137e+00
HD76440   , -9.67204e+00, 6.41153e+00
HD76440   , -1.04678e+01, 6.73152e+00
HD76440   , -8.33413e+00, -1.45298e+00
HD76440   , -1.04783e+01, 6.74280e+00
HD76440   , -1.04949e+01, 6.72322e+00
HD76440   , -1.00734e+01, 6.62320e+00
HD76440   , -1.06506e+01, 6.80728e+00
HD76440   , -7.93064e+00, 2.96152e+00
HD76440   , -1.07109e+01, 6.81956e+00
HD76440   , -9.77116e+00, 6.45553e+00
HD76440   , -1.05890e+01, 6.74546e+00
HD76440   , -8.62153e+00, -5.53131e-01
HD76440   , -9.92397e+00, 6.56872e+00
HD76440   , -8.29852e+00, -1.68755e+00
HD76440   , -1.06219e+01, 6.79541e+00
HD76440   , -9.82166e+00, 6.47831e+00
HD76440   , -1.07888e+01, 6.86455e+00
HD76440   , -7.95071e+00, -2.54334e+00
HD76440   , -1.05533e+01, 6.74715e+00
HD76440   , -9.89570e+00, 6.54281e+00
HD76440   , -1.07578e+01, 6.84886e+00
HD76440   , -7.27906e+00, 1.46593e+00
HD76440   , -1.01909e+01, 6.63987e+00
HD76440   , -7.84664e+00, -2.79874e+00
HD76440   , -8.40437e+00, -2.57254e+00
HD76440   , -1.06872e+01, 6.82207e+00
HD76440   , -1.03872e+01, 6.69875e+00
HD76440   , -1.05446e+01, 6.75544e+00
HD76440   , -1.07167e+01, 6.82843e+00
HIP32127  , 3.21719e+01, 6.51835e+00
