90261, 4.53952e+00, -3.11649e+00
90261, 5.47657e+00, -2.36016e+00
90261, 5.31362e+00, -2.32081e+00
90261, 5.40289e+00, -2.33342e+00
90261, 5.47781e+00, -2.34987e+00
90261, 5.21947e+00, -2.35688e+00
90261, 5.51551e+00, -2.36026e+00
90261, 5.32852e+00, -2.38151e+00
90261, 5.10930e+00, -2.34961e+00
90261, 5.33440e+00, -2.37196e+00
90261, 4.75371e+00, -2.19164e+00
90261, 5.46876e+00, -2.36255e+00
90261, 5.25526e+00, -2.33809e+00
90261, 5.41043e+00, -2.35552e+00
90261, 5.38920e+00, -2.34812e+00
90261, 5.26447e+00, -2.30892e+00
90261, 5.47557e+00, -2.33135e+00
90261, 5.32767e+00, -2.39556e+00
90261, 5.13681e+00, -2.30632e+00
90261, 5.35487e+00, -2.34454e+00
90261, 5.46571e+00, -2.34722e+00
90261, 5.47884e+00, -2.35879e+00
90261, 5.10445e+00, -2.31822e+00
90261, 4.93199e+00, -2.25445e+00
90261, 5.36381e+00, -2.35547e+00
90261, 5.21032e+00, -2.31012e+00
90261, 4.90344e+00, -2.24537e+00
90261, 5.34583e+00, -2.34334e+00
90261, 5.46588e+00, -2.34162e+00
90261, 5.53553e+00, -2.36855e+00
90261, 5.53450e+00, -2.36132e+00
90261, 4.79529e+00, -2.21757e+00
90261, 4.91824e+00, -2.51575e+00
90261, 5.42406e+00, -2.33464e+00
90261, 5.45044e+00, -2.36305e+00
90261, 5.48824e+00, -2.35357e+00
90261, 4.97937e+00, -2.66403e+00
90261, 5.49820e+00, -2.36092e+00
90261, 5.40397e+00, -2.32967e+00
90261, 4.83646e+00, -2.26109e+00
90261, 5.45553e+00, -2.33336e+00
90261, 4.89695e+00, -2.21975e+00
90261, 5.45115e+00, -2.32463e+00
90261, 5.45417e+00, -2.34051e+00
90261, 5.47187e+00, -2.34712e+00
90261, 5.39611e+00, -2.33042e+00
90261, 5.21300e+00, -2.33328e+00
90261, 5.44028e+00, -2.33707e+00
90261, 5.42501e+00, -2.33821e+00
90261, 5.49759e+00, -2.34914e+00
58962, 5.41177e+00, -2.54433e+00
58962, 5.31997e+00, -2.29991e+00
58962, 5.41481e+00, -2.46234e+00
58962, 4.85998e+00, -2.20011e+00
58962, 5.38768e+00, -2.29501e+00
58962, 5.31494e+00, -2.32430e+00
58962, 5.23725e+00, -2.07779e+00
58962, 5.31946e+00, -2.33782e+00
58962, 5.31510e+00, -2.31691e+00
58962, 5.39964e+00, -2.40240e+00
58962, 5.20854e+00, -2.28702e+00
58962, 5.25215e+00, -2.27464e+00
58962, 5.42724e+00, -2.46495e+00
58962, 5.40408e+00, -2.35638e+00
58962, 5.20496e+00, -2.23251e+00
58962, 5.36604e+00, -2.29130e+00
58962, 5.42073e+00, -2.46187e+00
58962, 5.40526e+00, -2.38223e+00
58962, 5.34303e+00, -2.52531e+00
